#version: TeamCity
#If you change this file, it will not be automatically updated after the next release.
#item,id,metadata
splswiftiipot,potion,16418
splspeediipot,potion,16418
spsw2pot,potion,16418
splashpoisonleveliipotion,potion,16420
splashacidleveliipotion,potion,16420
splashpoisonlevel2potion,potion,16420
splashacidlevel2potion,potion,16420
splashpoisoniipotion,potion,16420
splashacidiipotion,potion,16420
splashpoisonleveliipot,potion,16420
splashacidleveliipot,potion,16420
splashpoisonlevel2pot,potion,16420
splashacidlevel2pot,potion,16420
splashpoisoniipot,potion,16420
splashacidiipot,potion,16420
splpoisonleveliipotion,potion,16420
splacidleveliipotion,potion,16420
splpoisonlevel2potion,potion,16420
splcidlevel2potion,potion,16420
splpoisoniipotion,potion,16420
splacidiipotion,potion,16420
splpoisonleveliipot,potion,16420
splacidleveliipot,potion,16420
splpoisonlevel2pot,potion,16420
splacidlevel2pot,potion,16420
splpoisoniipot,potion,16420
splacidiipot,potion,16420
spp2pot,potion,16420
splashhealingleveliipotion,potion,16421
splashhealleveliipotion,potion,16421
splashhealinglevel2potion,potion,16421
splashheallevel2potion,potion,16421
splashhealingiipotion,potion,16421
splashhealiipotion,potion,16421
splashhealingleveliipot,potion,16421
splashhealleveliipot,potion,16421
splashhealinglevel2pot,potion,16421
splashheallevel2pot,potion,16421
splashhealingiipot,potion,16421
splashhealiipot,potion,16421
splhealingleveliipotion,potion,16421
splhealleveliipotion,potion,16421
splhealinglevel2potion,potion,16421
splheallevel2potion,potion,16421
splhealingiipotion,potion,16421
splhealiipotion,potion,16421
splhealingleveliipot,potion,16421
splhealleveliipot,potion,16421
splhealinglevel2pot,potion,16421
splheallevel2pot,potion,16421
splhealingiipot,potion,16421
splhealiipot,potion,16421
sph2pot,potion,16421
splashcharmingpotion,potion,16422
splashcharmingpot,potion,16422
splcharmingpotion,potion,16422
splcharmingpot,potion,16422
splashcharmingextendedpotion,potion,16423
splashcharmingexpotion,potion,16423
splashcharming2potion,potion,16423
splashcharmingextendedpot,potion,16423
splashcharmingexpot,potion,16423
splashcharming2pot,potion,16423
splcharmingextendedpotion,potion,16423
splcharmingexpotion,potion,16423
splcharming2potion,potion,16423
splcharmingextendedpot,potion,16423
splcharmingexpot,potion,16423
splcharming2pot,potion,16423
splashstrengthleveliipotion,potion,16425
splashstrongleveliipotion,potion,16425
splashstrleveliipotion,potion,16425
splashstrengthlevel2potion,potion,16425
splashstronglevel2potion,potion,16425
splashstrlevel2potion,potion,16425
splashstrengthiipotion,potion,16425
splashstrongiipotion,potion,16425
splashstriipotion,potion,16425
splashstrengthleveliipot,potion,16425
splashstrongleveliipot,potion,16425
splashstrleveliipot,potion,16425
splashstrengthlevel2pot,potion,16425
splashstronglevel2pot,potion,16425
splashstrlevel2pot,potion,16425
splashstrengthiipot,potion,16425
splashstrongiipot,potion,16425
splashstriipot,potion,16425
splstrengthleveliipotion,potion,16425
splstrongleveliipotion,potion,16425
splstrleveliipotion,potion,16425
splstrengthlevel2potion,potion,16425
splstronglevel2potion,potion,16425
splstrlevel2potion,potion,16425
splstrengthiipotion,potion,16425
splstrongiipotion,potion,16425
splstriipotion,potion,16425
splstrengthleveliipot,potion,16425
splstrongleveliipot,potion,16425
splstrleveliipot,potion,16425
splstrengthlevel2pot,potion,16425
splstronglevel2pot,potion,16425
splstrlevel2pot,potion,16425
splstrengthiipot,potion,16425
splstrongiipot,potion,16425
splstriipot,potion,16425
spst2pot,potion,16425
splashrefinedpotion,potion,16427
splashrefinedpot,potion,16427
splrefinedpotion,potion,16427
splrefinedpot,potion,16427
splashharmingleveliipotion,potion,16428
splashdamageleveliipotion,potion,16428
splashdmgleveliipotion,potion,16428
splashharminglevel2potion,potion,16428
splashdamagelevel2potion,potion,16428
splashdmglevel2potion,potion,16428
splashharmingiipotion,potion,16428
splashdamageiipotion,potion,16428
splashdmgiipotion,potion,16428
splashharmingleveliipot,potion,16428
splashdamageleveliipot,potion,16428
splashdmgleveliipot,potion,16428
splashharminglevel2pot,potion,16428
splashdamagelevel2pot,potion,16428
splashdmglevel2pot,potion,16428
splashharmingiipot,potion,16428
splashdamageiipot,potion,16428
splashdmgiipot,potion,16428
splharmingleveliipotion,potion,16428
spldamageleveliipotion,potion,16428
spldmgleveliipotion,potion,16428
splharminglevel2potion,potion,16428
spldamagelevel2potion,potion,16428
spldmglevel2potion,potion,16428
splharmingiipotion,potion,16428
spldamageiipotion,potion,16428
spldmgiipotion,potion,16428
splharmingleveliipot,potion,16428
spldamageleveliipot,potion,16428
spldmgleveliipot,potion,16428
splharminglevel2pot,potion,16428
spldamagelevel2pot,potion,16428
spldmglevel2pot,potion,16428
splharmingiipot,potion,16428
spldamageiipot,potion,16428
spldmgiipot,potion,16428
spd2pot,potion,16428
splashcordialpotion,potion,16429
splashcordialpot,potion,16429
splcordialpotion,potion,16429
splcordialpot,potion,16429
splashsparklingpotion,potion,16430
splashsparklingpot,potion,16430
splsparklingpotion,potion,16430
splsparklingpot,potion,16430
splashsparklingextendedpotion,potion,16431
splashsparklingexpotion,potion,16431
splashsparkling2potion,potion,16431
splashsparklingextendedpot,potion,16431
splashsparklingexpot,potion,16431
splashsparkling2pot,potion,16431
splsparklingextendedpotion,potion,16431
splsparklingexpotion,potion,16431
splsparkling2potion,potion,16431
splsparklingextendedpot,potion,16431
splsparklingexpot,potion,16431
splsparkling2pot,potion,16431
splashpotentpotion,potion,16432
splashpotentpot,potion,16432
splpotentpotion,potion,16432
splpotentpot,potion,16432
splashrankpotion,potion,16438
splashrankpot,potion,16438
splrankpotion,potion,16438
splrankpot,potion,16438
splashrankextendedpotion,potion,16439
splashrankexpotion,potion,16439
splashrank2potion,potion,16439
splashrankextendedpot,potion,16439
splashrankexpot,potion,16439
splashrank2pot,potion,16439
splrankextendedpotion,potion,16439
splrankexpotion,potion,16439
splrank2potion,potion,16439
splrankextendedpot,potion,16439
splrankexpot,potion,16439
splrank2pot,potion,16439
splashacridpotion,potion,16443
splashacridpot,potion,16443
splacridpotion,potion,16443
splacridpot,potion,16443
splashgrosspotion,potion,16445
splashgrosspot,potion,16445
splgrosspotion,potion,16445
splgrosspot,potion,16445
splashstinkypotion,potion,16446
splashstinkypot,potion,16446
splstinkypotion,potion,16446
splstinkypot,potion,16446
splashstinkyextendedpotion,potion,16447
splashstinkyexpotion,potion,16447
splashstinky2potion,potion,16447
splashstinkyextendedpot,potion,16447
splashstinkyexpot,potion,16447
splashstinky2pot,potion,16447
splstinkyextendedpotion,potion,16447
splstinkyexpotion,potion,16447
splstinky2potion,potion,16447
splstinkyextendedpot,potion,16447
splstinkyexpot,potion,16447
splstinky2pot,potion,16447
splashmundaneextendedpotion,potion,16448
splashmundaneexpotion,potion,16448
splashmundane2potion,potion,16448
splashmundaneextendedpot,potion,16448
splashmundaneexpot,potion,16448
splashmundane2pot,potion,16448
splmundaneextendedpotion,potion,16448
splmundaneexpotion,potion,16448
splmundane2potion,potion,16448
splmundaneextendedpot,potion,16448
splmundaneexpot,potion,16448
splmundane2pot,potion,16448
splashregenerationextendedpotion,potion,16449
splashregenerateextendedpotion,potion,16449
splashregenextendepotion,potion,16449
splashregenerationexpotion,potion,16449
splashregenerateexpotion,potion,16449
splashregenexpotion,potion,16449
splashregenerationextendedpot,potion,16449
splashregenerateextendedpot,potion,16449
splashregenextendepot,potion,16449
splashregenerationexpot,potion,16449
splashregenerateexpot,potion,16449
splashregenexpot,potion,16449
splregenerationextendedpotion,potion,16449
splregenerateextendedpotion,potion,16449
splregenextendepotion,potion,16449
splregenerationexpotion,potion,16449
splregenerateexpotion,potion,16449
splregenexpotion,potion,16449
splregenerationextendedpot,potion,16449
splregenerateextendedpot,potion,16449
splregenextendepot,potion,16449
splregenerationexpot,potion,16449
splregenerateexpot,potion,16449
splregenexpot,potion,16449
sprepot,potion,16449
splashswiftnessextendedpotion,potion,16450
splashswiftextendedpotion,potion,16450
splashspeedextendedpotion,potion,16450
splashswiftnessexpotion,potion,16450
splashswiftexpotion,potion,16450
splashspeedexpotion,potion,16450
splashswiftnessextendedpot,potion,16450
splashswiftextendedpot,potion,16450
splashspeedextendedpot,potion,16450
splashswiftnessexpot,potion,16450
splashswiftexpot,potion,16450
splashspeedexpot,potion,16450
splswiftnessextendedpotion,potion,16450
splswiftextendedpotion,potion,16450
splspeedextendedpotion,potion,16450
splswiftnessexpotion,potion,16450
splswiftexpotion,potion,16450
splspeedexpotion,potion,16450
splswiftnessextendedpot,potion,16450
splswiftextendedpot,potion,16450
splspeedextendedpot,potion,16450
splswiftnessexpot,potion,16450
splswiftexpot,potion,16450
splspeedexpot,potion,16450
spswepot,potion,16450
splashfireresistanceextendedpotion,potion,16451
splashfireresistextendedpotion,potion,16451
splashfireresextendedpotion,potion,16451
splashfireresistanceexpotion,potion,16451
splashfireresistexpotion,potion,16451
splashfireresexpotion,potion,16451
splashfireresistanceextendedpot,potion,16451
splashfireresistextendedpot,potion,16451
splashfireresextendedpot,potion,16451
splashfireresistanceexpot,potion,16451
splashfireresistexpot,potion,16451
splashfireresexpot,potion,16451
splfireresistanceextendedpotion,potion,16451
splfireresistextendedpotion,potion,16451
splfireresextendedpotion,potion,16451
splfireresistanceexpotion,potion,16451
splfireresistexpotion,potion,16451
splfireresexpotion,potion,16451
splfireresistanceextendedpot,potion,16451
splfireresistextendedpot,potion,16451
splfireresextendedpot,potion,16451
splfireresistanceexpot,potion,16451
splfireresistexpot,potion,16451
splfireresexpot,potion,16451
spfepot,potion,16451
splashpoisonextendedpotion,potion,16452
splashacidextendedpotion,potion,16452
splashpoisonexpotion,potion,16452
splashacidexpotion,potion,16452
splashpoisonextendedpot,potion,16452
splashacidextendedpot,potion,16452
splashpoisonexpot,potion,16452
splashacidexpot,potion,16452
splpoisonextendedpotion,potion,16452
splacidextendedpotion,potion,16452
splpoisonexpotion,potion,16452
splacidexpotion,potion,16452
splpoisonextendedpot,potion,16452
splacidextendedpot,potion,16452
splpoisonexpot,potion,16452
splacidexpot,potion,16452
sppepot,potion,16452
splashnightvisionextendedpotion,potion,16454
splashnvisionextendedpotion,potion,16454
splashnightvextendedpotion,potion,16454
splashdarkvisionextendedpotion,potion,16454
splashdvisionextendedpotion,potion,16454
splashdarkvextendedpotion,potion,16454
splashnightvisionextendedpot,potion,16454
splashnvisionextendedpot,potion,16454
splashnightvextendedpot,potion,16454
splashdarkvisionextendedpot,potion,16454
splashdvisionextendedpot,potion,16454
splashdarkvextendedpot,potion,16454
splashnightvisionexpotion,potion,16454
splashnvisionexpotion,potion,16454
splashnightvexpotion,potion,16454
splashdarkvisionexpotion,potion,16454
splashdvisionexpotion,potion,16454
splashdarkvexpotion,potion,16454
splashnightvisionexpot,potion,16454
splashnvisionexpot,potion,16454
splashnightvexpot,potion,16454
splashdarkvisionexpot,potion,16454
splashdvisionexpot,potion,16454
splashdarkvexpot,potion,16454
splnightvisionextendedpotion,potion,16454
splnvisionextendedpotion,potion,16454
splnightvextendedpotion,potion,16454
spldarkvisionextendedpotion,potion,16454
spldvisionextendedpotion,potion,16454
spldarkvextendedpotion,potion,16454
splnightvisionextendedpot,potion,16454
splnvisionextendedpot,potion,16454
splnightvextendedpot,potion,16454
spldarkvisionextendedpot,potion,16454
spldvisionextendedpot,potion,16454
spldarkvextendedpot,potion,16454
splnightvisionexpotion,potion,16454
splnvisionexpotion,potion,16454
splnightvexpotion,potion,16454
spldarkvisionexpotion,potion,16454
spldvisionexpotion,potion,16454
spldarkvexpotion,potion,16454
splnightvisionexpot,potion,16454
splnvisionexpot,potion,16454
splnightvexpot,potion,16454
spldarkvisionexpot,potion,16454
spldvisionexpot,potion,16454
spldarkvexpot,potion,16454
spnepot,potion,16454
splashweaknessextendedpotion,potion,16456
splashweakextendedpotion,potion,16456
splashweaknessexpotion,potion,16456
splashweakexpotion,potion,16456
splashweaknessextendedpot,potion,16456
splashweakextendedpot,potion,16456
splashweaknessexpot,potion,16456
splashweakexpot,potion,16456
splweaknessextendedpotion,potion,16456
sphweakextendedpotion,potion,16456
splweaknessexpotion,potion,16456
splweakexpotion,potion,16456
splweaknessextendedpot,potion,16456
splweakextendedpot,potion,16456
splweaknessexpot,potion,16456
splweakexpot,potion,16456
spwepot,potion,16456
splashstrengthextendedpotion,potion,16457
splashstrongextendedpotion,potion,16457
splashstrextendedpotion,potion,16457
splashstrengthexpotion,potion,16457
splashstrongexpotion,potion,16457
splashstrexpotion,potion,16457
splashstrengthextendedpot,potion,16457
splashstrongextendedpot,potion,16457
splashstrextendedpot,potion,16457
splashstrengthexpot,potion,16457
splashstrongexpot,potion,16457
splashstrexpot,potion,16457
splstrengthextendedpotion,potion,16457
splstrongextendedpotion,potion,16457
splstrextendedpotion,potion,16457
splstrengthexpotion,potion,16457
splstrongexpotion,potion,16457
splstrexpotion,potion,16457
splstrengthextendedpot,potion,16457
splstrongextendedpot,potion,16457
splstrextendedpot,potion,16457
splstrengthexpot,potion,16457
splstrongexpot,potion,16457
splstrexpot,potion,16457
spstepot,potion,16457
splashslownessextendedpotion,potion,16458
splashslowextenedpotion,potion,16458
splashslownessexpotion,potion,16458
splashslowexpotion,potion,16458
splashslownessextendedpot,potion,16458
splashslowextenedpot,potion,16458
splashslownessexpot,potion,16458
splashslowexpot,potion,16458
splslownessextendedpotion,potion,16458
splslowextenedpotion,potion,16458
splslownessexpotion,potion,16458
splslowexpotion,potion,16458
splslownessextendedpot,potion,16458
splslowextenedpot,potion,16458
splslownessexpot,potion,16458
splslowexpot,potion,16458
spslepot,potion,16458
splashleapingpotion,potion,16459
splashleappotion,potion,16459
splleapingpotion,potion,16459
splleappotion,potion,16459
leapingsplashpotion,potion,16459
leapsplashpotion,potion,16459
leapingsplpotion,potion,16459
leapsplpotion,potion,16459
splashwaterbreathingextendedpotion,potion,16461
splashwaterbreathextendedpotion,potion,16461
splashbreathingextendedpotion,potion,16461
splashbreathextendedpotion,potion,16461
splashwaterbreathingextendedpot,potion,16461
splashwaterbreathextendedpot,potion,16461
splashbreathingextendedpot,potion,16461
splashbreathextendedpot,potion,16461
splwaterbreathingextendedpotion,potion,16461
splwaterbreathextendedpotion,potion,16461
splbreathingextendedpotion,potion,16461
splbreathextendedpotion,potion,16461
splwaterbreathingextendedpot,potion,16461
splwaterbreathextendedpot,potion,16461
splbreathingextendedpot,potion,16461
splbreathextendedpot,potion,16461
splashwaterbreathingexpotion,potion,16461
splashwaterbreathexpotion,potion,16461
splashbreathingexpotion,potion,16461
splashbreathexpotion,potion,16461
splashwaterbreathingexpot,potion,16461
splashwaterbreathexpot,potion,16461
splashbreathingexpot,potion,16461
splashbreathexpot,potion,16461
splwaterbreathingexpotion,potion,16461
splwaterbreathexpotion,potion,16461
splbreathingexpotion,potion,16461
splbreathexpotion,potion,16461
splwaterbreathingexpot,potion,16461
splwaterbreathexpot,potion,16461
splbreathingexpot,potion,16461
splbreathexpot,potion,16461
spwbepot,potion,16461
splashinvisibilityextendedpotion,potion,16462
splashinvisibleextendedpotion,potion,16462
splashinvextendedpotion,potion,16462
splashinvisibilityextendedpot,potion,16462
splashinvisibleextendedpot,potion,16462
splashinvextendedpot,potion,16462
splashinvisibilityexpotion,potion,16462
splashinvisibleexpotion,potion,16462
splashinvexpotion,potion,16462
splashinvisibilityexpot,potion,16462
splashinvisibleexpot,potion,16462
splashinvexpot,potion,16462
splinvisibilityextendedpotion,potion,16462
splinvisibleextendedpotion,potion,16462
splinvextendedpotion,potion,16462
splinvisibilityextendedpot,potion,16462
splinvisibleextendedpot,potion,16462
splinvextendedpot,potion,16462
splinvisibilityexpotion,potion,16462
splinvisibleexpotion,potion,16462
splinvexpotion,potion,16462
splinvisibilityexpot,potion,16462
splinvisibleexpot,potion,16462
splinvexpot,potion,16462
spiepot,potion,16462
splashregenerationdualbitpotion,potion,16481
splashregeneratedualbitpotion,potion,16481
splashregendualbitpotion,potion,16481
splashregenerationdualbitpot,potion,16481
splashregeneratedualbitpot,potion,16481
splashregendualbitpot,potion,16481
splregenerationdualbitpotion,potion,16481
splregeneratedualbitpotion,potion,16481
splregendualbitpotion,potion,16481
splregenerationdualbitpot,potion,16481
splregeneratedualbitpot,potion,16481
splregendualbitpot,potion,16481
splashregenerationdbpotion,potion,16481
splashregeneratedbpotion,potion,16481
splashregendbpotion,potion,16481
splashregenerationdbpot,potion,16481
splashregeneratedbpot,potion,16481
splashregendbpot,potion,16481
splregenerationdbpotion,potion,16481
splregeneratedbpotion,potion,16481
splregendbpotion,potion,16481
splregenerationdbpot,potion,16481
splregeneratedbpot,potion,16481
splregendbpot,potion,16481
sprdbpot,potion,16481
splashswiftnessdualbitpotion,potion,16482
splashswiftdualbitpotion,potion,16482
splashspeeddualbitpotion,potion,16482
splashswiftnessdualbitpot,potion,16482
splashswiftdualbitpot,potion,16482
splashspeeddualbitpot,potion,16482
splswiftnessdualbitpotion,potion,16482
splswiftdualbitpotion,potion,16482
splspeeddualbitpotion,potion,16482
splswiftnessdualbitpot,potion,16482
splswiftdualbitpot,potion,16482
splspeeddualbitpot,potion,16482
splashswiftnessdbpotion,potion,16482
splashswiftdbpotion,potion,16482
splashspeeddbpotion,potion,16482
splashswiftnessdbpot,potion,16482
splashswiftdbpot,potion,16482
splashspeeddbpot,potion,16482
splswiftnessdbpotion,potion,16482
splswiftdbpotion,potion,16482
splspeeddbpotion,potion,16482
splswiftnessdbpot,potion,16482
splswiftdbpot,potion,16482
splspeeddbpot,potion,16482
spswdbpot,potion,16482
splashpoisondualbitpotion,potion,16484
splashaciddualbitpotion,potion,16484
splashpoisondualbitpot,potion,16484
splashaciddualbitpot,potion,16484
splpoisondualbitpotion,potion,16484
splaciddualbitpotion,potion,16484
splpoisondualbitpot,potion,16484
splaciddualbitpot,potion,16484
splashpoisondbpotion,potion,16484
splashaciddbpotion,potion,16484
splashpoisondbpot,potion,16484
splashaciddbpot,potion,16484
splpoisondbpotion,potion,16484
splaciddbpotion,potion,16484
splpoisondbpot,potion,16484
splaciddbpot,potion,16484
sppdbpot,potion,16484
splashstrengthdualbitpotion,potion,16489
splashstrongdualbitpotion,potion,16489
splashstrdualbitpotion,potion,16489
splashstrengthdualbitpot,potion,16489
splashstrongdualbitpot,potion,16489
splashstrdualbitpot,potion,16489
splstrengthdualbitpotion,potion,16489
splstrongdualbitpotion,potion,16489
splstrdualbitpotion,potion,16489
splstrengthdualbitpot,potion,16489
splstrongdualbitpot,potion,16489
splstrdualbitpot,potion,16489
splashstrengthdbpotion,potion,16489
splashstrongdbpotion,potion,16489
splashstrdbpotion,potion,16489
splashstrengthdbpot,potion,16489
splashstrongdbpot,potion,16489
splashstrdbpot,potion,16489
splstrengthdbpotion,potion,16489
splstrongdbpotion,potion,16489
splstrdbpotion,potion,16489
splstrengthdbpot,potion,16489
splstrongdbpot,potion,16489
splstrdbpot,potion,16489
spstdbpot,potion,16489
potionofluck,potion,0
potofluck,potion,0
luckpotion,potion,0
luckypotion,potion,0
glassbottle,glass_bottle,0
bottle,glass_bottle,0
gbottle,glass_bottle,0
gvase,glass_bottle,0
vase,glass_bottle,0
glassvase,glass_bottle,0
emptyglassbottle,glass_bottle,0
emptybottle,glass_bottle,0
emptygbottle,glass_bottle,0
emptygvase,glass_bottle,0
emptyvase,glass_bottle,0
emptyglassvase,glass_bottle,0
eglassbottle,glass_bottle,0
ebottle,glass_bottle,0
egbottle,glass_bottle,0
egvase,glass_bottle,0
evase,glass_bottle,0
eglassvase,glass_bottle,0
spidereye,spider_eye,0
eyeofspider,spider_eye,0
seye,spider_eye,0
fermentedspidereye,fermented_spider_eye,0
craftedspidereye,fermented_spider_eye,0
fspidereye,fermented_spider_eye,0
cspidereye,fermented_spider_eye,0
fermentedeyeofspider,fermented_spider_eye,0
craftedeyeofspider,fermented_spider_eye,0
feyeofspider,fermented_spider_eye,0
ceyeofspider,fermented_spider_eye,0
fermentedseye,fermented_spider_eye,0
craftedseye,fermented_spider_eye,0
fseye,fermented_spider_eye,0
cseye,fermented_spider_eye,0
blazepowder,blaze_powder,0
blazedust,blaze_powder,0
goldpowder,blaze_powder,0
golddust,blaze_powder,0
gdust,blaze_powder,0
gpowder,blaze_powder,0
bpowder,blaze_powder,0
bdust,blaze_powder,0
magmacream,magma_cream,0
goldcream,magma_cream,0
blazecream,magma_cream,0
mcream,magma_cream,0
gcream,magma_cream,0
bcream,magma_cream,0
combinedcream,magma_cream,0
ccream,magma_cream,0
bstand,brewing_stand_item,0
pstand,brewing_stand_item,0
brewingstand,brewing_stand_item,0
potionstand,brewing_stand_item,0
cauld,cauldron_item,0
cauldron,cauldron_item,0
steelcauldron,cauldron_item,0
ironcauldron,cauldron_item,0
icauldron,cauldron_item,0
scauldron,cauldron_item,0
potioncauldron,cauldron_item,0
pcauldron,cauldron_item,0
eyeofender,eye_of_ender,0
endereye,eye_of_ender,0
endeye,eye_of_ender,0
evilendereye,eye_of_ender,0
evileyeofender,eye_of_ender,0
evilenderpearl,eye_of_ender,0
eeye,eye_of_ender,0
eofender,eye_of_ender,0
glisteringmelon,speckled_melon,0
speckledmelon,speckled_melon,0
goldmelon,speckled_melon,0
sparklymelon,speckled_melon,0
shiningmelon,speckled_melon,0
gmelon,speckled_melon,0
smelon,speckled_melon,0
creeperegg,monster_egg,50
eggcreeper,monster_egg,50
skeletonegg,monster_egg,51
eggskeleton,monster_egg,51
spideregg,monster_egg,52
eggspider,monster_egg,52
giantegg,monster_egg,53
egggiant,monster_egg,53
zombieegg,monster_egg,54
eggzombie,monster_egg,54
slimeegg,monster_egg,55
eggslime,monster_egg,55
ghastegg,monster_egg,56
eggghast,monster_egg,56
zombiepigmanegg,monster_egg,57
zpigmanegg,monster_egg,57
pigmanegg,monster_egg,57
zombiepmanegg,monster_egg,57
zpmanegg,monster_egg,57
zombiepigmegg,monster_egg,57
zpigmegg,monster_egg,57
zombiepigegg,monster_egg,57
zpigegg,monster_egg,57
zombiepmegg,monster_egg,57
zombiepegg,monster_egg,57
eggzombiepigman,monster_egg,57
eggzpigman,monster_egg,57
eggpigman,monster_egg,57
eggzombiepman,monster_egg,57
eggzpman,monster_egg,57
eggzombiepigm,monster_egg,57
eggzpigm,monster_egg,57
eggzombiepig,monster_egg,57
eggzpig,monster_egg,57
eggzombiepm,monster_egg,57
eggzombiep,monster_egg,57
endermanegg,monster_egg,58
eggenderman,monster_egg,58
eggcavespider,monster_egg,59
cavespideregg,monster_egg,59
silverfishegg,monster_egg,60
eggsilverfish,monster_egg,60
blazeegg,monster_egg,61
eggblaze,monster_egg,61
lavaslimeegg,monster_egg,62
lavacubeegg,monster_egg,62
magmacubeegg,monster_egg,62
magmaslimeegg,monster_egg,62
egglavaslime,monster_egg,62
egglavacube,monster_egg,62
eggmagmacube,monster_egg,62
eggmagmaslime,monster_egg,62
bategg,monster_egg,65
eggbat,monster_egg,65
witchegg,monster_egg,66
eggwitch,monster_egg,66
endermiteegg,monster_egg,67
endermitespawnegg,monster_egg,67
eggendermite,monster_egg,67
guardianegg,monster_egg,68
guardianspawnegg,monster_egg,68
eggguardian,monster_egg,68
spawneggshulker,monster_egg,69
spawnshulker,monster_egg,69
shulkerspawnegg,monster_egg,69
shulkeregg,monster_egg,69
shulkegg,monster_egg,69
pigegg,monster_egg,90
eggpig,monster_egg,90
sheepegg,monster_egg,91
eggsheep,monster_egg,91
cowegg,monster_egg,92
eggcow,monster_egg,92
chickenegg,monster_egg,93
eggchicken,monster_egg,93
squidegg,monster_egg,94
eggsquid,monster_egg,94
wolfegg,monster_egg,95
eggwolf,monster_egg,95
mooshroomegg,monster_egg,96
mushroomcowegg,monster_egg,96
eggmooshroom,monster_egg,96
eggmushroomcow,monster_egg,96
snowgolemegg,monster_egg,97
sgolemegg,monster_egg,97
eggsnowgolem,monster_egg,97
eggsgolem,monster_egg,97
ocelotegg,monster_egg,98
eggocelot,monster_egg,98
irongolemegg,monster_egg,99
igolemegg,monster_egg,99
eggirongolem,monster_egg,99
eggigolem,monster_egg,99
egghorse,monster_egg,100
horseegg,monster_egg,100
rabbitegg,monster_egg,101
rabbitspawnegg,monster_egg,101
spawneggpolarbear,monster_egg,102
spawneggpolar,monster_egg,102
spawneggbear,monster_egg,102
spawnpolarbear,monster_egg,102
spawnpolar,monster_egg,102
spawnbear,monster_egg,102
polarbearspawnegg,monster_egg,102
polarspawnegg,monster_egg,102
bearspawnegg,monster_egg,102
polarbearegg,monster_egg,102
polaregg,monster_egg,102
bearegg,monster_egg,102
parrot,monster_egg,105
villageregg,monster_egg,120
eggvillager,monster_egg,120
bottleofenchanting,exp_bottle,0
enchantingbottle,exp_bottle,0
expbottle,exp_bottle,0
xpbottle,exp_bottle,0
bottleexp,exp_bottle,0
bottlexp,exp_bottle,0
enchantbottle,exp_bottle,0
bottleenchanting,exp_bottle,0
bottleenchant,exp_bottle,0
bottleoenchanting,exp_bottle,0
firecharge,fireball,0
fireball,fireball,0
grenade,fireball,0
bookandquill,book_and_quill,0
booknquill,book_and_quill,0
bookandfeather,book_and_quill,0
booknfeather,book_and_quill,0
writeablebook,book_and_quill,0
writtenbook,written_book,0
readablebook,written_book,0
sealedbook,written_book,0
diary,written_book,0
ownedbook,written_book,0
emerald,emerald,0
itemframe,item_frame,0
pictureframe,item_frame,0
iframe,item_frame,0
pframe,item_frame,0
flowerpot,flower_pot_item,0
pot,flower_pot_item,0
carrot,carrot_item,0
potato,potato_item,0
rawpotato,potato_item,0
bakedpotato,baked_potato,0
roastedpotato,baked_potato,0
cookedpotato,baked_potato,0
bakepotato,baked_potato,0
roastpotato,baked_potato,0
cookpotato,baked_potato,0
bpotato,baked_potato,0
rpotato,baked_potato,0
cpotato,baked_potato,0
poisonouspotato,poisonous_potato,0
poisonpotato,poisonous_potato,0
ppotato,poisonous_potato,0
emptymap,empty_map,0
map,empty_map,0
goldencarrot,golden_carrot,0
goldcarrot,golden_carrot,0
gcarrot,golden_carrot,0
head,skull_item,0
skull,skull_item,0
skhead,skull_item,0
skeletonhead,skull_item,0
headskeleton,skull_item,0
skeletonskull,skull_item,0
skullskeleton,skull_item,0
witherhead,skull_item,1
witherskeletonhead,skull_item,1
wskeletionhead,skull_item,1
headwither,skull_item,1
headwitherskeleton,skull_item,1
headwskeletion,skull_item,1
witherskull,skull_item,1
witherskeletonskull,skull_item,1
wskeletionskull,skull_item,1
skullwither,skull_item,1
skullwitherskeleton,skull_item,1
skullwskeletion,skull_item,1
zohead,skull_item,2
zombiehead,skull_item,2
headzombie,skull_item,2
zombieskull,skull_item,2
skullzombie,skull_item,2
playerhead,skull_item,3
humanhead,skull_item,3
stevehead,skull_item,3
headplayer,skull_item,3
headhuman,skull_item,3
headsteve,skull_item,3
playerskull,skull_item,3
humanskull,skull_item,3
steveskull,skull_item,3
skullplayer,skull_item,3
skullhuman,skull_item,3
skullsteve,skull_item,3
crhead,skull_item,4
creeperhead,skull_item,4
headcreeper,skull_item,4
creeperskull,skull_item,4
skullcreeper,skull_item,4
dragonhead,skull_item,5
dragonmask,skull_item,5
dragonheadmask,skull_item,5
dragmask,skull_item,5
dragonskull,skull_item,5
dragskull,skull_item,5
carrotonastick,carrot_stick,0
carrotonstick,carrot_stick,0
netherstar,nether_star,0
hellstar,nether_star,0
nstar,nether_star,0
hstar,nether_star,0
star,nether_star,0
pumpkinpie,pumpkin_pie,0
pumpkincake,pumpkin_pie,0
ppie,pumpkin_pie,0
pcake,pumpkin_pie,0
pie,pumpkin_pie,0
fireworkrocket,firework,0
fireworkmissle,firework,0
firework,firework,0
fworkrocket,firework,0
fworkmissle,firework,0
fwork,firework,0
fwrocket,firework,0
fwmissle,firework,0
fireworkstar,firework_charge,0
fworkstar,firework_charge,0
fwstar,firework_charge,0
fireworkball,firework_charge,0
fworkball,firework_charge,0
fwball,firework_charge,0
